source,target,sources,unbiased,Index
367,10106,II_binary|Lit-BM-13|hetio-dag,0,8367
367,10114,II_literature|hetio-dag,0,8368
367,10273,Lit-BM-13|hetio-dag,0,8369
367,10399,II_literature|Lit-BM-13|hetio-dag,0,8370
367,10401,II_literature|hetio-dag,0,8371
367,10474,hetio-dag,0,8372
367,10499,II_binary|II_literature|Lit-BM-13|hetio-dag,0,8373
367,10513,II_literature|hetio-dag,0,8374
367,10514,II_literature|hetio-dag,0,8375
367,10524,II_binary|II_literature|Lit-BM-13|hetio-dag,0,8376
367,10765,hetio-dag,0,8377
367,10847,hetio-dag,0,8378
367,10865,hetio-dag,0,8379
367,10957,II_literature|hetio-dag,0,8380
367,11140,II_literature|hetio-dag,0,8382
367,11143,II_binary|II_literature|Lit-BM-13|hetio-dag,0,8383
367,22890,II_literature|hetio-dag,0,8386
367,22920,II_literature|hetio-dag,0,8387
367,23028,II_literature|hetio-dag,0,8388
367,23054,II_binary|II_literature|Lit-BM-13|hetio-dag,0,8389
367,23132,II_literature|Lit-BM-13|hetio-dag,0,8390
367,23195,II_literature|hetio-dag,0,8391
367,23258,II_literature|hetio-dag,0,8392
367,23411,hetio-dag,0,8393
367,23426,II_literature|hetio-dag,0,8394
367,23598,II_literature,0,8395
367,23780,II_literature|hetio-dag,0,8396
367,24148,II_literature|hetio-dag,0,8397
367,24149,hetio-dag,0,8398
367,25803,II_literature|hetio-dag,0,8399
367,25898,II_literature|Lit-BM-13|hetio-dag,0,8400
367,25942,II_literature,0,8401
367,26036,hetio-dag,0,8402
367,26524,Lit-BM-13|hetio-dag,0,8403
367,27030,II_literature|hetio-dag,0,8404
367,27033,hetio-dag,0,8405
367,27043,II_literature|hetio-dag,0,8406
367,29893,II_literature|hetio-dag,0,8407
367,51341,hetio-dag,0,8408
367,51497,hetio-dag,0,8409
367,51588,II_literature|hetio-dag,0,8410
367,55062,II_literature|hetio-dag,0,8411
367,55128,II_literature|hetio-dag,0,8412
367,55269,II_literature,0,8413
367,55629,II_literature|hetio-dag,0,8414
367,55693,hetio-dag,0,8415
367,55818,hetio-dag,0,8416
367,55827,II_literature|Lit-BM-13|hetio-dag,0,8417
367,56924,II_literature|Lit-BM-13|hetio-dag,0,8418
367,56937,II_literature|hetio-dag,0,8419
367,57680,hetio-dag,0,8421
367,57786,II_literature|hetio-dag,0,8422
367,64324,II_literature|Lit-BM-13|hetio-dag,0,8423
367,64800,II_literature|hetio-dag,0,8424
367,79084,hetio-dag,0,8425
367,80854,hetio-dag,0,8426
367,83637,Lit-BM-13,0,8427
367,84458,Lit-BM-13|hetio-dag,0,8428
367,90480,Lit-BM-13|hetio-dag,0,8429
367,116931,II_literature|hetio-dag,0,8430
367,221037,II_binary|II_literature|Lit-BM-13|hetio-dag,0,8431
367,338322,II_literature|hetio-dag,0,8432
367,642559,II_literature,0,8433
478,708,II_literature,0,10519
478,1207,II_literature,0,10520
478,1717,II_literature,0,10521
478,1915,II_literature,0,10522
478,1975,II_literature,0,10523
478,2010,II_literature,0,10524
478,3185,II_literature,0,10525
478,3326,II_literature,0,10527
478,4697,II_literature,0,10529
478,5018,II_literature,0,10530
478,5092,II_literature|hetio-dag,0,10531
478,5250,II_literature,0,10532
478,5709,II_literature,0,10533
478,6169,II_literature,0,10534
478,6224,II_literature,0,10535
478,6232,II_literature,0,10536
478,6310,II_binary|II_literature|hetio-dag,0,10537
478,6748,II_literature,0,10538
478,6895,II_literature,0,10539
478,7316,hetio-dag,0,10540
478,8241,II_literature,0,10541
478,8607,II_literature,0,10542
478,9349,II_literature,0,10543
478,10165,II_literature,0,10544
478,10526,II_literature,0,10546
478,10856,II_literature,0,10547
478,10985,II_literature,0,10548
478,11136,II_literature,0,10549
478,23405,II_literature,0,10550
478,26292,II_literature,0,10551
478,27161,II_literature,0,10552
478,55161,II_literature,0,10553
478,55705,II_literature,0,10554
478,64101,II_literature,0,10555
478,79084,II_literature,0,10556
478,79711,II_literature,0,10557
478,92736,II_literature,0,10558
495,7316,hetio-dag,0,10673
496,669,hetio-dag,0,10674
496,6804,II_literature|hetio-dag,0,10675
496,7316,hetio-dag,0,10676
496,23582,HI-II-14|II_binary|Yu-11,1,10677
496,192669,hetio-dag,0,10678
498,506,HI-II-14|II_binary,1,10679
498,509,II_literature|hetio-dag,0,10680
498,1017,hetio-dag,0,10682
498,1457,hetio-dag,0,10683
498,1654,II_literature,0,10684
498,1655,II_literature,0,10685
498,1933,II_literature,0,10686
498,1974,II_literature,0,10687
498,2647,hetio-dag,0,10690
498,2771,II_literature,0,10691
498,2885,II_literature,0,10692
498,3178,II_literature,0,10693
498,3181,II_literature,0,10694
498,3184,II_literature,0,10695
498,3187,II_literature,0,10696
498,3320,II_literature,0,10698
498,3326,II_literature,0,10699
498,3396,hetio-dag,0,10701
498,3646,II_literature,0,10702
498,3837,II_literature,0,10703
498,3842,II_literature,0,10704
498,3921,II_literature,0,10705
498,3932,II_literature,0,10706
498,4215,II_literature|hetio-dag,0,10707
498,4637,II_literature,0,10709
498,4691,II_literature,0,10710
498,4869,II_literature,0,10711
498,4904,II_literature,0,10712
498,5245,II_literature,0,10713
498,5340,hetio-dag,0,10714
498,5603,II_literature,0,10715
498,5901,II_literature,0,10716
498,6129,II_literature,0,10718
498,6130,II_literature,0,10719
498,6135,II_literature,0,10720
498,6141,II_literature,0,10721
498,6146,II_literature,0,10722
498,6175,II_literature,0,10723
498,6176,II_literature,0,10724
498,6189,II_literature,0,10725
498,6191,II_literature,0,10726
498,6199,hetio-dag,0,10727
498,6201,II_literature,0,10728
498,6203,II_literature,0,10730
498,6204,II_literature,0,10731
498,6206,II_literature,0,10732
498,6207,II_literature,0,10733
498,6222,II_literature,0,10734
498,6223,II_literature,0,10735
498,6229,II_literature,0,10736
498,6462,II_literature|hetio-dag,0,10737
498,6749,II_literature,0,10738
498,7132,II_literature,0,10739
498,7316,hetio-dag,0,10741
498,7341,hetio-dag,0,10742
498,7412,hetio-dag,0,10743
498,7416,II_literature,0,10744
498,7417,II_literature,0,10745
498,7419,II_literature,0,10746
498,7529,II_literature|hetio-dag,0,10748
498,7531,hetio-dag,0,10749
498,7532,II_literature,0,10750
498,7534,II_literature|hetio-dag,0,10751
498,7846,II_literature,0,10752
498,8065,hetio-dag,0,10753
498,8266,hetio-dag,0,10754
498,8344,II_literature,0,10755
498,8452,hetio-dag,0,10756
498,8454,hetio-dag,0,10757
498,8662,II_literature,0,10758
498,8663,II_literature,0,10759
498,8664,II_literature,0,10760
498,8668,II_literature,0,10761
498,9020,II_literature,0,10762
498,9255,II_literature|hetio-dag,0,10763
498,9636,hetio-dag,0,10764
498,9657,hetio-dag,0,10765
498,9768,hetio-dag,0,10766
498,10014,hetio-dag,0,10767
498,10056,II_literature,0,10768
498,10128,II_literature,0,10769
498,10202,II_literature,0,10770
498,10399,II_literature,0,10771
498,10480,II_literature,0,10772
498,23410,II_literature|hetio-dag,0,10773
498,26270,hetio-dag,0,10774
498,27335,II_literature,0,10775
498,29110,II_literature,0,10776
498,55832,hetio-dag,0,10777
498,64756,II_literature,0,10778
498,91647,II_binary|II_literature|hetio-dag,0,10779
498,203068,II_literature,0,10780
523,1026,hetio-dag,0,10998
523,6606,hetio-dag,0,11000
523,6607,hetio-dag,0,11001
523,6613,hetio-dag,0,11002
523,7284,II_literature|hetio-dag,0,11004
523,7316,hetio-dag,0,11005
523,8452,hetio-dag,0,11006
581,597,II_literature|Lit-BM-13|hetio-dag,0,11716
581,598,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11717
581,599,II_literature,0,11718
581,637,II_literature|Lit-BM-13|hetio-dag,0,11719
581,1958,hetio-dag,0,11720
581,2033,hetio-dag,0,11721
581,2034,hetio-dag,0,11722
581,2081,II_literature|hetio-dag,0,11723
581,2547,hetio-dag,0,11724
581,2810,II_literature|hetio-dag,0,11725
581,3661,hetio-dag,0,11728
581,3738,II_literature|hetio-dag,0,11729
581,4550,Lit-BM-13,0,11731
581,5366,II_literature|hetio-dag,0,11732
581,5499,hetio-dag,0,11733
581,5581,II_literature|hetio-dag,0,11734
581,5590,hetio-dag,0,11735
581,7311,hetio-dag,0,11737
581,7316,II_literature,0,11738
581,7416,II_literature|hetio-dag,0,11739
581,8996,II_literature|hetio-dag,0,11740
581,10017,II_literature|hetio-dag,0,11741
581,10018,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11742
581,27113,II_literature|Lit-BM-13|hetio-dag,0,11744
581,29108,hetio-dag,0,11745
581,51100,II_literature|Lit-BM-13|hetio-dag,0,11746
581,64112,II_literature|Lit-BM-13|hetio-dag,0,11747
581,115426,Lit-BM-13|hetio-dag,0,11748
581,149428,II_literature,0,11749
581,255488,hetio-dag,0,11750
586,4090,II_binary|II_literature|hetio-dag,0,11807
586,7316,hetio-dag,0,11808
590,8292,II_literature,0,11814
596,598,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11911
596,637,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11912
596,638,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11913
596,662,II_literature|Lit-BM-13|hetio-dag,0,11915
596,663,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11916
596,664,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11917
596,665,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11918
596,672,Lit-BM-13,0,11919
596,824,II_literature,0,11920
596,835,II_literature,0,11921
596,841,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11923
596,983,II_literature|hetio-dag,0,11924
596,1017,II_literature|hetio-dag,0,11925
596,1051,hetio-dag,0,11926
596,1374,II_literature|hetio-dag,0,11927
596,1432,II_literature|hetio-dag,0,11929
596,2048,II_literature|hetio-dag,0,11930
596,3164,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11931
596,3184,hetio-dag,0,11932
596,3265,II_literature|hetio-dag,0,11933
596,3320,hetio-dag,0,11936
596,3667,II_literature,0,11937
596,3708,II_literature|hetio-dag,0,11938
596,3845,II_literature|hetio-dag,0,11939
596,3958,hetio-dag,0,11940
596,4194,hetio-dag,0,11942
596,4609,II_literature|hetio-dag,0,11943
596,4893,II_literature|hetio-dag,0,11944
596,5271,II_literature|hetio-dag,0,11945
596,5366,II_literature|Lit-BM-13|hetio-dag,0,11947
596,5499,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11949
596,5500,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11950
596,5501,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11951
596,5525,II_literature|hetio-dag,0,11954
596,5533,hetio-dag,0,11956
596,5534,II_binary|II_literature|hetio-dag,0,11957
596,5566,II_literature|hetio-dag,0,11958
596,5594,II_literature|hetio-dag,0,11960
596,5595,II_literature|hetio-dag,0,11961
596,5600,II_literature|hetio-dag,0,11963
596,5829,hetio-dag,0,11965
596,5883,II_literature|Lit-BM-13|hetio-dag,0,11966
596,5894,II_literature|Lit-BM-13|hetio-dag,0,11967
596,6009,hetio-dag,0,11968
596,6237,II_literature|Lit-BM-13|hetio-dag,0,11969
596,6606,II_literature|Lit-BM-13|hetio-dag,0,11970
596,6607,hetio-dag,0,11971
596,7009,II_literature|hetio-dag,0,11973
596,7159,II_literature|Lit-BM-13|hetio-dag,0,11975
596,7316,hetio-dag,0,11976
596,7416,II_literature|hetio-dag,0,11977
596,7444,II_binary|II_literature|hetio-dag,0,11978
596,7536,II_literature|hetio-dag,0,11979
596,8655,II_literature|hetio-dag,0,11980
596,8660,II_literature,0,11981
596,8678,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11982
596,8739,II_literature|Lit-BM-13|hetio-dag,0,11983
596,9088,II_literature|hetio-dag,0,11984
596,9397,II_literature|hetio-dag,0,11985
596,9530,II_literature|Lit-BM-13|hetio-dag,0,11987
596,9531,II_literature|Lit-BM-13|hetio-dag,0,11988
596,9774,II_literature|Lit-BM-13|hetio-dag,0,11989
596,9804,II_literature|hetio-dag,0,11990
596,9817,hetio-dag,0,11991
596,10017,II_literature|hetio-dag,0,11992
596,10018,II_binary|II_literature|Lit-BM-13|hetio-dag,0,11993
